{}
Date,Co./Last Name,Item Number,Description,Quantity,Price,Freight Amount,Invoice No.,Customer PO
20/07/2021,Tuffa Workwear P/L,VFR25BH,FR TOUCH TAPE 25 MM BLACK HOOK,5.000000,$10.0000,$.00,21004024,TING
20/07/2021,Tuffa Workwear P/L,VFR25BL,FR TOUCH TAPE 25 MM BLACK LOOP,5.000000,$10.0000,$.00,21004024,TING
20/07/2021,Tuffa Workwear P/L,VFR50BH,FR TOUCH TAPE 50 MM BLACK HOOK,5.000000,$17.0000,$.00,21004024,TING
20/07/2021,Tuffa Workwear P/L,VFR50BL,FR TOUCH TAPE 50 MM BLACK LOOP,5.000000,$17.0000,$.00,21004024,TING

20/07/2021,Jack Stock,ELKSR32B,KNITTED ELASTIC 32 MM BLACK,500.000000,$.1540,$.00,21004056,
20/07/2021,Jack Stock,ELKSR38B,KNITTED ELASTIC 38 MM BLACK,250.000000,$.2090,$.00,21004056,
20/07/2021,Jack Stock,BN40101,"BONDED NYLON 40 3,000 M 101\r\nCRL 50527",10.000000,$12.0000,$.00,21004056,

21/07/2021,Jardan Australia P/L,SABA720901,PLUG N SPRAY ADHESIVE CONNECTION SET,1.000000,$400.0000,$.00,21004072,154920
21/07/2021,Jardan Australia P/L,SABA720902,PLUG N SPRAY ACTIVATOR CONNECTION SET,1.000000,$350.0000,$.00,21004072,154920
21/07/2021,Jardan Australia P/L,SABA985014,EZ-MIX 2ND GENERATION,1.000000,$995.0000,$.00,21004072,154920

21/07/2021,Amad W.H. & Co.,ELKSFS18W,SHEETING ELASTIC 18 MM WHITE\r\nCRL 210133,4000.000000,$.0800,$15.00,21004035,53423

21/07/2021,Beard A. H. Pty Ltd - Victoria,\,NEEDLES GB1425/110/18,200.000000,$.5000,$.00,21004005,JEFF FORBES
21/07/2021,Beard A. H. Pty Ltd - Victoria,GB718852,NEEDLES 135X17 140,100.000000,$.5500,$.00,21004005,JEFF FORBES
21/07/2021,Beard A. H. Pty Ltd - Victoria,YC12383501,UPPER LOOPER,6.000000,$125.0000,$.00,21004005,JEFF FORBES

21/07/2021,Beard A. H. Pty Ltd - Victoria,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 50514",120.000000,$19.0000,$.00,21004047,197991

22/07/2021,Sealy of Australia - Queensland,\,"CF POLYESTER 60 26,000 M 105 - CHARGED ON JUNE INVOICE BUT SHORT DELIVERED - NO CHARGE",16.000000,$.0000,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,LFCF6026105,"CF POLYESTER 60 26,000 M 105\r\nCRL 420124",48.000000,$35.2500,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 10263",40.000000,$18.1400,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 210202,36.000000,$16.5400,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,BP80KGN,WINLOOP 80 1 KG NATURAL\r\nCRL 210202,12.000000,$9.6000,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,BP80KG819,WINLOOP 80 1 KG WT-819\r\nCRL 210202,24.000000,$14.9400,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 210320,18000.000000,$.0784,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,MTS36DKCHAR,MATTRESS TAPE MTS 36 MM DK CHARCOAL\r\nCRL 201221,15000.000000,$.0784,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,MTS36WHITE,MATTRESS TAPE MTS 36 MM WHITE\r\nCRL 201121,3000.000000,$.0784,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,MT400136MP,MATTRESS TAPE MT4001 36 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 200908,9000.000000,$.0900,$.00,21003191,0283938
22/07/2021,Sealy of Australia - Queensland,MT400136SC,MATTRESS TAPE MT4001 36 MM SHINY CHARCOAL (BLACK / FE0016)\r\nCRL 200908,9000.000000,$.0900,$.00,21003191,0283938

21/07/2021,Chair Solutions - WA,SA380121B,SABABOND 3801 IN 21 KG KEG BLUE FOR PLUG N SPRAY\r\nCRL 631610 / 0221,168.000000,$11.5000,$405.00,21004060,1056
21/07/2021,Chair Solutions - WA,F 8006,80 SERIES 6 MM STAPLES - PRICED PER THOUSAND,192.000000,$.2800,$405.00,21004060,1056
21/07/2021,Chair Solutions - WA,F 8008,80 SERIES 8 MM STAPLES - PRICED PER THOUSAND,504.000000,$.3200,$405.00,21004060,1056

21/07/2021,SASS: Sampling and Storage Solutions Pty Ltd,\,CONES WONDERTHREAD 330 DENIER NATURAL,4.000000,$75.0000,$15.00,21004057,SHARON
21/07/2021,SASS: Sampling and Storage Solutions Pty Ltd,BN40417L,"BONDED NYLON 40 3,000 M 417\r\nCRL 40953",10.000000,$14.0000,$15.00,21004057,SHARON
21/07/2021,SASS: Sampling and Storage Solutions Pty Ltd,BN40105L,"BONDED NYLON 40 3,000 M 105",6.000000,$14.0000,$15.00,21004057,SHARON
21/07/2021,SASS: Sampling and Storage Solutions Pty Ltd,BN40103L,"BONDED NYLON 40 3,000 M 103",2.000000,$14.0000,$15.00,21004057,SHARON

21/07/2021,Shade Sails 4 U,PTFE3000BRK,PTFE 3000 BLACK - RK,6.370000,$192.0000,$20.00,21004032,FLEUR

21/07/2021,Thorline Products,PTFE3000BRK,PTFE 3000 BLACK - RK,1.860000,$192.0000,$20.00,21004030,DAVID

21/07/2021,Chair Solutions - VIC,SA380121B,SABABOND 3801 IN 21 KG KEG BLUE FOR PLUG N SPRAY\r\nCRL 643298 / 0421,63.000000,$11.5000,$50.00,21004046,6575
21/07/2021,Chair Solutions - VIC,SA3914,SABA ACTIVATOR 3914 IN 20 KG KEG FOR PLUG N SPRAY\r\nCRL 631698 / 0221,20.000000,$5.4000,$50.00,21004046,6575

21/07/2021,Custom Shade Structures Pty Ltd,PTFE3000BRK,PTFE 3000 BLACK - RK,3.330000,$184.0000,$20.00,21004074,EDDIE
21/07/2021,Custom Shade Structures Pty Ltd,PTFE3000BS,PTFE 3000D BLACK S TWIST,1.110000,$207.0000,$20.00,21004074,EDDIE

21/07/2021,Beard A. H. Pty Ltd - Victoria,POLYPPS06W,SPOOLS POLYSTYRENE PIPING 6 MM WHITE@ 200 MT PER SPOOL\r\nCRL 200919,216.000000,$12.0000,$.00,21004048,197991

20/07/2021,Casey Blinds and Shutters,PP120801,"SWIFT - P 120 5,000 M WT-801",4.000000,$8.0000,$10.00,21004028,DAMIEN
20/07/2021,Casey Blinds and Shutters,PP120802,"SWIFT - P 120 5,000 M WT-802",4.000000,$8.0000,$10.00,21004028,DAMIEN
20/07/2021,Casey Blinds and Shutters,PP120101,"SWIFT - P 120 5,000 M WT-101",3.000000,$8.0000,$10.00,21004028,DAMIEN
20/07/2021,Casey Blinds and Shutters,PP1205N,"SWIFT - P 120 5,000 M NATURAL",2.000000,$8.0000,$10.00,21004028,DAMIEN
20/07/2021,Casey Blinds and Shutters,PP1205B,"SWIFT - P 120 5,000 M BLACK",1.000000,$8.0000,$10.00,21004028,DAMIEN

21/07/2021,The Posture Care Chair Company,BN40101,"BONDED NYLON 40 3,000 M 101",4.000000,$12.0000,$20.00,21004066,PCC13579
21/07/2021,The Posture Care Chair Company,BN40172,"BONDED NYLON 40 3,000 M 172",4.000000,$12.0000,$20.00,21004066,PCC13579
21/07/2021,The Posture Care Chair Company,BN20101,"BONDED NYLON 20 1,500 M 101",2.000000,$13.0000,$20.00,21004066,PCC13579
21/07/2021,The Posture Care Chair Company,BN20416L,"BONDED NYLON 20 1,500 M 416",1.000000,$13.0000,$20.00,21004066,PCC13579
21/07/2021,The Posture Care Chair Company,BN20122,"BONDED NYLON 20 1,500 M 122",2.000000,$13.0000,$20.00,21004066,PCC13579

21/07/2021,Slumberest Beds,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 210202,24.000000,$18.0000,$15.00,21004077,MO

21/07/2021,Bed Protection Australia P/L,PP12010W,"SWIFT - P 120 10,000 M WHITE\r\nCRL 210217",30.000000,$14.0000,$10.00,21004033,7965
21/07/2021,Bed Protection Australia P/L,GB717522,NEEDLES 134X5 110,100.000000,$.5000,$10.00,21004033,7965

21/07/2021,Aussie Shade Solutions,HBTP25BLACK,POLYESTER HBT TAPE 25 MM BLACK,150.000000,$.1500,$20.00,21004029,DEB
21/07/2021,Aussie Shade Solutions,HBTP25NAT,POLYESTER HBT TAPE 25 MM NATURAL,150.000000,$.1500,$20.00,21004029,DEB
21/07/2021,Aussie Shade Solutions,HBTP25GREYT656,POLYESTER HBT TAPE 25 MM GREY T656,150.000000,$.1500,$20.00,21004029,DEB

21/07/2021,Bedco Pty Ltd,MT402436G,MATTRESS TAPE MT4024 36 MM GREY T280,1500.000000,$.1200,$20.00,21004045,10927

21/07/2021,BLAM Printing,BPOL30101,"UV BONDED POLYESTER 30 2,500 M 101\r\nCRL 40128",30.000000,$18.0000,$20.00,21004067,BRAD
21/07/2021,BLAM Printing,BPOL30105,"UV BONDED POLYESTER 30 2,500 M 105",1.000000,$18.0000,$20.00,21004067,BRAD
21/07/2021,BLAM Printing,ISB30302,"SOFTBOND UV BONDED POLY 30 (92) 3,000 M 302",1.000000,$18.0000,$20.00,21004067,BRAD
21/07/2021,BLAM Printing,ISB30313,"SOFTBOND UV BONDED POLY 30 (92) 3,000 M 313",1.000000,$18.0000,$20.00,21004067,BRAD
21/07/2021,BLAM Printing,ISB30417,"SOFTBOND UV BONDED POLY 30 (92) 3,000 M 417",1.000000,$18.0000,$20.00,21004067,BRAD
21/07/2021,BLAM Printing,PP805B,"SWIFT - P 80 5,000 M BLACK",4.000000,$9.0000,$20.00,21004067,BRAD

21/07/2021,Natural Sports,INT1F,INTERLINING I 1 F WHITE,2.000000,$45.0000,$.00,21004084,25113

21/07/2021,VN Clothing,SPC120512,"SPUN POLY 120 5,000 M WT-512\r\nCRL 200803",90.000000,$2.2000,$20.00,21004083,MAI
21/07/2021,VN Clothing,BP150W,"WINLOOP 150 15,000 M WHITE\r\nCRL 200812",30.000000,$2.8000,$20.00,21004083,MAI
21/07/2021,VN Clothing,BP150B,"WINLOOP 150 15,000 M BLACKc\r\nCRL 200812",30.000000,$3.2000,$20.00,21004083,MAI
21/07/2021,VN Clothing,BP150512,"WINLOOP 150 15,000 M WT-512\r\nCRL 200812",30.000000,$3.2000,$20.00,21004083,MAI

21/07/2021,Luda Productions,BN40440,"BONDED NYLON 40 3,000 M 440\r\nCRL 5903",20.000000,$12.5000,$.00,21004040,LUDA
21/07/2021,Luda Productions,BN40101,"BONDED NYLON 40 3,000 M 101\r\nCRL 50527",20.000000,$12.5000,$.00,21004040,LUDA
21/07/2021,Luda Productions,BN40401,"BONDED NYLON 40 3,000 M 401\r\nCRL 13639",20.000000,$12.5000,$.00,21004040,LUDA
21/07/2021,Luda Productions,BN40313L,"BONDED NYLON 40 3,000 M 313\r\nCRL 38022",20.000000,$12.5000,$.00,21004040,LUDA
21/07/2021,Luda Productions,HBTP22LCHESTNUT,POLYESTER HBT TAPE 22 MM L CHESTNUT T862\r\nCRL 210510,4000.000000,$.1000,$.00,21004040,LUDA
21/07/2021,Luda Productions,HBTP22BLACK,POLYESTER HBT TAPE 22 MM BLACK\r\nCRL 210331,2000.000000,$.1000,$.00,21004040,LUDA
21/07/2021,Luda Productions,HBTP22NAVY,POLYESTER HBT TAPE 22 MM NAVY BLUE T142\r\nCRL 210423,2000.000000,$.1000,$.00,21004040,LUDA
21/07/2021,Luda Productions,HBTP20BLACK,POLYESTER HBT TAPE 20 MM BLACK\r\nCRL 210322,2000.000000,$.1000,$.00,21004040,LUDA
21/07/2021,Luda Productions,SPT36B,"WINSPUN 36 5,000 M BLACK",10.000000,$10.0000,$.00,21004040,LUDA
21/07/2021,Luda Productions,SPT36206,"WINSPUN 36 5,000 M WT-206",10.000000,$10.0000,$.00,21004040,LUDA

21/07/2021,Awnet,PP80206,"SWIFT - P 80 5,000 M WT-206",4.000000,$7.0000,$.00,21002612,42

21/07/2021,Awnet,BPOL20101,"UV BONDED POLYESTER 20 1,500 M 101\r\nCRL 40115",10.000000,$16.0000,$15.00,21004058,08
21/07/2021,Awnet,BPOL20117,"UV BONDED POLYESTER 20 1,500 M 117",6.000000,$16.0000,$15.00,21004058,08
21/07/2021,Awnet,V25BH,TOUCH TAPE 25 MM BLACK HOOK,10.000000,$5.0000,$15.00,21004058,08
21/07/2021,Awnet,V25BL,TOUCH TAPE 25 MM BLACK LOOP,10.000000,$5.0000,$15.00,21004058,08
21/07/2021,Awnet,SFW38B,SHADEFLEX WEBBING 38 MM BLACK,200.000000,$.4000,$15.00,21004058,08

21/07/2021,MJC Sewing Machines,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 21068",10.000000,$19.5000,$15.00,21004043,BURNIE
21/07/2021,MJC Sewing Machines,SPT75N,"WINSPUN 75 10,000 M NATURAL",20.000000,$8.0000,$15.00,21004043,BURNIE
21/07/2021,MJC Sewing Machines,MTS36SHINYLTGREY,MATTRESS TAPE MTS 36 MM SHINY LIGHT GREY XY9756\r\nCRL 191215,1500.000000,$.1100,$15.00,21004043,BURNIE

21/07/2021,Chair Solutions - WA,SA3914,SABA ACTIVATOR 3914 IN 20 KG KEG FOR PLUG N SPRAY\r\nCRL 631698 / 0221,60.000000,$5.4000,$405.00,21004060,1056
21/07/2021,Chair Solutions - WA,SA3914,"SABA ACTIVATOR 3914 IN 20 KG KEG FOR PLUG N SPRAY - REPLACEMENT FOR FAULTY KEG, NO CHARGE",20.000000,$.0000,$405.00,21004060,1056

22/07/2021,Dunlop Foams - Qld,SA3175 IBC,"SABABOND 3175 IN 1,100 KG IBC\r\nCRL 622470 / 1120\r\nCRL 628869 / 1220",2200.000000,$7.3200,$995.00,21004053,59218

21/07/2021,Jack Stock,ELKC32W,CORDED ELASTIC 32 MM WHITE\r\nCRL 210423,500.000000,$.2420,$.00,21004087,

22/07/2021,Holdfast Components P/L,BN40109L,"BONDED NYLON 40 3,000 M 109",1.000000,$12.0000,$.00,21004075,13643
22/07/2021,Holdfast Components P/L,BN40414L,"BONDED NYLON 40 3,000 M 414",3.000000,$12.0000,$.00,21004075,13643

22/07/2021,Holdfast Components P/L,HBTP25BLACK,POLYESTER HBT TAPE 25 MM BLACK\r\nCRL 210301,1500.000000,$.0950,$.00,21004065,13631
22/07/2021,Holdfast Components P/L,GB718852,NEEDLES 135X17 140,100.000000,$.5500,$.00,21004065,13631

22/07/2021,Holdfast Components P/L,ELBH12W,BRAIDED ELASTIC 12 MM HEAVY WHITE,2000.000000,$.1000,$.00,21004094,STEVE

22/07/2021,Holdfast Components P/L,ELKSR12W,KNITTED ELASTIC 12 MM WHITE,-2000.000000,$.0650,$.00,21004095,REF 21003954

22/07/2021,Futuresleep P/L NSW,NWPP30235,PP NON WOVEN 30 GSM x 500 MT x 2.35 M,16.000000,$180.0000,$350.00,21004079,65419
22/07/2021,Futuresleep P/L NSW,MT402436DKS,MATTRESS TAPE MT4024 36 MM DK SILVER - (BLOOM)\r\nCRL 201105,9000.000000,$.1000,$350.00,21004079,65419

22/07/2021,Slumbercare Bedding - Vic P/L,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 210301,9000.000000,$.0900,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 210320,6000.000000,$.0900,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,MTS36NAVY,MATTRESS TAPE MTS 36 MM NAVY T1481\r\nCRL 210301,6000.000000,$.0900,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,MTS36WHITE,MATTRESS TAPE MTS 36 MM WHITE\r\nCRL 201121,3000.000000,$.0900,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,MTS36CHOC,MATTRESS TAPE MTS 36 MM CHOCOLATE R 1709\r\nCRL 201217,1500.000000,$.0900,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 31292",40.000000,$16.0000,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,BN6009101,"BONDED NYLON 60 9,000 M 101\r\nCRL 5094",19.000000,$20.0000,$30.00,21004071,102465
22/07/2021,Slumbercare Bedding - Vic P/L,SPT75N,"WINSPUN 75 10,000 M NATURAL\r\nCRL 210217",60.000000,$6.5000,$30.00,21004071,102465

22/07/2021,Orthotic Solutions - Qld,V16WL,TOUCH TAPE 16 MM WHITE LOOP,1.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V16BL,TOUCH TAPE 16 MM BLACK LOOP,1.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V16BH,TOUCH TAPE 16 MM BLACK HOOK,1.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V25WH,TOUCH TAPE 25 MM WHITE HOOK,4.000000,$11.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V25WL,TOUCH TAPE 25 MM WHITE LOOP,4.000000,$11.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V25BL,TOUCH TAPE 25 MM BLACK LOOP,6.000000,$11.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,\,TOUCH TAPE 25 MM ROYAL BLUE LOOP,2.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,\,TOUCH TAPE 25 MM HOT PINK LOOP,2.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,\,TOUCH TAPE 25 MM GREY LOOP,3.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V38WL,TOUCH TAPE 38 MM WHITE LOOP,4.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V38BL,TOUCH TAPE 38 MM BLACK LOOP,3.000000,$14.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V50WH,TOUCH TAPE 50 MM WHITE HOOK,1.000000,$16.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V50WL,TOUCH TAPE 50 MM WHITE LOOP,1.000000,$16.0000,$25.00,21004054,3396
22/07/2021,Orthotic Solutions - Qld,V50BL,TOUCH TAPE 50 MM BLACK LOOP,2.000000,$16.0000,$25.00,21004054,3396

22/07/2021,Chiropedic Bedding,LFCF6014105,"CF POLYESTER 60 14,000 M 105\r\nCRL 414827",100.000000,$21.0000,$65.00,21004080,P17841
22/07/2021,Chiropedic Bedding,LFLOOP120103,"BULK POLYESTER 120 10,000 M 103\r\nCRL 413310",120.000000,$10.0000,$65.00,21004080,P17841

22/07/2021,Chiropedic Bedding,MTS36FAWN,MATTRESS TAPE MTS 36 MM FAWN\r\nCRL 210510,4500.000000,$.0900,$.00,21004081,P17688

22/07/2021,Greg Welk,BN40422L,"BONDED NYLON 40 3,000 M 422",3.000000,$15.0000,$20.00,21004085,GREG
22/07/2021,Greg Welk,BN40103,"BONDED NYLON 40 3,000 M 103",2.000000,$15.0000,$20.00,21004085,GREG
22/07/2021,Greg Welk,BN40401,"BONDED NYLON 40 3,000 M 401",2.000000,$15.0000,$20.00,21004085,GREG

22/07/2021,The Mattress Company,MT36141CREAM,MATTRESS TAPE 36 MM 141 CREAM\r\nCRL 200907,3000.000000,$.0900,$55.00,21004093,TANIA
22/07/2021,The Mattress Company,MT36BLACK,MATTRESS TAPE 36 MM SOLID BLACK\r\nCRL 201126,3000.000000,$.0900,$55.00,21004093,TANIA

22/07/2021,Coverland Marine,BPOL20101,"UV BONDED POLYESTER 20 1,500 M 101\r\nCRL 40118",10.000000,$19.0000,$10.00,21004088,9697

22/07/2021,Sealy of Australia - Queensland,MTY18SSSP,MATTRESS TAPE MTY 18 MM SHINY SILVER JN001 / SHINY PEWTER 402-FE0145,900.000000,$.0756,$.00,21004096,0382980

22/07/2021,Bekaert Deslee (Aust) Pty Ltd,ZCC3W,CONT CHAIN # 3 WHITE,300.000000,$.2000,$10.00,21004090,KIM

22/07/2021,KSC Textiles,PP80512,"SWIFT - P 80 5,000 M WT-512",40.000000,$7.0000,$10.00,21004078,JOHN
22/07/2021,KSC Textiles,PP80ORANGE,"SWIFT - P 80 5,000 M ORANGE",20.000000,$7.0000,$10.00,21004078,JOHN

22/07/2021,Ace Filters Australia,JPB922W,POLY-BOND 92 2 LB WHITE\r\nCRL 190927,80.000000,$33.0000,$15.00,21004086,KADE

22/07/2021,Jardan Australia P/L,ZCC4B,CONT CHAIN # 4 BLACK - A,4000.000000,$.1700,$.00,21004062,154921
22/07/2021,Jardan Australia P/L,ZCC4 298,CONT CHAIN # 4 298\r\nCRL 201116,1200.000000,$.1700,$.00,21004062,154921

22/07/2021,Gaona Sportswear,\,ZIPS PC3 18cm # 173,250.000000,$.1500,$20.00,21003941,OSCAR
22/07/2021,Gaona Sportswear,\,ZIPS PC3 35cm # 173,150.000000,$.2900,$20.00,21003941,OSCAR

22/07/2021,Bilja Canvas,HBTP25GREYT656,POLYESTER HBT TAPE 25 MM GREY T656,600.000000,$.1500,$20.00,21004089,ROCHELLE

22/07/2021,Jack Stock,ELBH3W,BRAIDED ELASTIC 3 MM HEAVY WHITE,2000.000000,$.0500,$.00,21004106,MARTIN
22/07/2021,Jack Stock,ELBH3B,BRAIDED ELASTIC 3 MM HEAVY BLACK,2500.000000,$.0600,$.00,21004106,MARTIN

22/07/2021,Mattress Resources,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 210320,3000.000000,$.0900,$30.00,21004069,12573

22/07/2021,Hume Doors & Timber (Aust) Pty Ltd,F C135,C1 SERIES BRADS 18 GA 35 MM - PRICED PER THOUSAND,400.000000,$2.1000,$.00,21004114,502289

23/07/2021,Muk Mat Manufacturing Pty Ltd,SPT36206,"WINSPUN 36 5,000 M WT-206",-6.000000,$10.0000,$.00,21004119,REF 21003616

23/07/2021,Crown Posture Bedding,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 210301,4500.000000,$.0900,$.00,21003790,138897

23/07/2021,Crown Posture Bedding,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 210301,6000.000000,$.0900,$.00,21004098,139046
23/07/2021,Crown Posture Bedding,F 9225 M,92 SERIES STAPLES 25 MM COATED - PRICED PER THOUSAND,80.000000,$2.8000,$.00,21004098,139046

23/07/2021,Crown Posture Bedding,FG T 8016AUTO,80 SERIES AUTO TACKER\r\nSERIAL # 21071014,1.000000,$380.0000,$.00,21004105,TYRONE
23/07/2021,Crown Posture Bedding,F 8010B,80 SERIES 10 MM STAPLES - BLACK - PRICED PER THOUSAND,10.000000,$.6500,$.00,21004105,TYRONE
23/07/2021,Crown Posture Bedding,\,GUN RETURNED - COULD NOT FAULT,1.000000,$.0000,$.00,21004105,TYRONE

23/07/2021,Dunlop Foams - Deer Park,SA3175JC,SABABOND 3175 IN 23 KG JERRYCAN\r\nCRL 629697 / 1220,736.000000,$7.3200,$120.00,21004068,59239

23/07/2021,Sealy of Australia - Queensland,BN60116L,"BONDED NYLON 60 4,500 M 116\r\nCRL 415102",60.000000,$13.0000,$.00,21004101,0283999
23/07/2021,Sealy of Australia - Queensland,MT405083MP,HANDLE TAPE MT4050 83 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 200908,3000.000000,$.3888,$.00,21004101,0283999
23/07/2021,Sealy of Australia - Queensland,MT405083SC,HANDLE TAPE MT4050 83 MM SHINY CHARCOAL (BLACK / FE0016)\r\nCRL 200908,2500.000000,$.3888,$.00,21004101,0283999
23/07/2021,Sealy of Australia - Queensland,MTCH83BLACK,HANDLE TAPE 83 MM BLACK\r\nCRL 171026,2500.000000,$.3445,$.00,21004101,0283999
23/07/2021,Sealy of Australia - Queensland,MTCH50W,HANDLE TAPE 50 MM WHITE\r\nCRL 201017,12500.000000,$.1782,$.00,21004101,0283999

23/07/2021,Beard A. H. Pty Ltd - Tasmania,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 210301,6000.000000,$.0800,$.00,21004097,198054
23/07/2021,Beard A. H. Pty Ltd - Tasmania,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 210320,6000.000000,$.0800,$.00,21004097,198054
23/07/2021,Beard A. H. Pty Ltd - Tasmania,MTS36LIGHTGREY,MATTRESS TAPE MTS 36 MM LIGHT GREY (124033)\r\nCRL 201126,6000.000000,$.0800,$.00,21004097,198054
23/07/2021,Beard A. H. Pty Ltd - Tasmania,MT36WHITE,MATTRESS TAPE 36 MM WHITE\r\nCRL 201126,4500.000000,$.0600,$.00,21004097,198054
23/07/2021,Beard A. H. Pty Ltd - Tasmania,MTCS36SWSCHOC,MATTRESS TAPE MTCS 36 MM SHINY WHITE / SHINY CHOCOLATE (124060)\r\nCRL 200907,3000.000000,$.0900,$.00,21004097,198054
23/07/2021,Beard A. H. Pty Ltd - Tasmania,MTCS36SWDKS,MATTRESS TAPE MTCS 36 MM SHINY WHITE / DK SILVER\r\nCRL 200621,3000.000000,$.0900,$.00,21004097,198054

23/07/2021,Bambini Bedding,SA380121B,SABABOND 3801 IN 21 KG KEG BLUE FOR PLUG N SPRAY\r\nCRL 643298 / 0421,63.000000,$12.5000,$50.00,21004036,CHARLIE
23/07/2021,Bambini Bedding,SA3914,SABA ACTIVATOR 3914 IN 20 KG KEG FOR PLUG N SPRAY\r\nCRL 631698 / 0221,20.000000,$5.4000,$50.00,21004036,CHARLIE
23/07/2021,Bambini Bedding,MT36WHITE,MATTRESS TAPE 36 MM WHITE\r\nCRL 201126,3000.000000,$.0800,$50.00,21004036,CHARLIE

23/07/2021,Cutting Edge Motor Trimming & Shade Sails,JPBDD138B,POLY-BOND 138 1 LB DOPE DYED BLACK,2.000000,$30.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V25BH,TOUCH TAPE 25 MM BLACK HOOK,3.000000,$6.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V25BL,TOUCH TAPE 25 MM BLACK LOOP,2.000000,$6.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V50BH,TOUCH TAPE 50 MM BLACK HOOK,2.000000,$11.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V50BL,TOUCH TAPE 50 MM BLACK LOOP,1.000000,$11.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V25WH,TOUCH TAPE 25 MM WHITE HOOK,2.000000,$6.0000,$20.00,21004117,STEVE
23/07/2021,Cutting Edge Motor Trimming & Shade Sails,V25WL,TOUCH TAPE 25 MM WHITE LOOP,2.000000,$6.0000,$20.00,21004117,STEVE

23/07/2021,Beard A. H. Pty Ltd - Qld,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 210301,9000.000000,$.0800,$.00,21004082,198025
23/07/2021,Beard A. H. Pty Ltd - Qld,MTS36LIGHTGREY,MATTRESS TAPE MTS 36 MM LIGHT GREY (124033)\r\nCRL 201126,6000.000000,$.0800,$.00,21004082,198025
